node,page_rank,betweenness,closeness,indegree,outdegree
security/sandbox/chromium/base/atomicops_internals_x86_gcc,5.324,364.88,1.614,1,3
intl/icu/source/i18n/tzfmt,1.242,137226.163,1.614,2,52
ipc/chromium/src/third_party/libevent/include/event2/rpc_compat,1.217,5553.839,1.614,1,2
build/stlport/stlport/stl/config/_hpux,1.168,0.0,0.423,0,0
gfx/graphite2/src/MozGrMalloc,1.168,0.0,0.423,0,0
SDL_opengl,1.168,0.0,0.423,0,0
mozilla/dom/cache/SavedTypes,1.168,0.0,0.423,0,0
embedding/components/webbrowserpersist/WebBrowserPersistRemoteDocument,1.393,67.632,1.614,2,15
intl/uconv/tests/nsconv,1.168,0.0,1.614,0,7
xpcom/build/Services,1.2,23.562,1.614,1,11
gfx/cairo/cairo/src/cairo-device-private,8.896,9061.498,1.614,11,7
nsprpub/pr/include/md/_irix,1.507,42443.044,1.614,1,9
js/ipc/JavaScriptShared,1.737,2736.692,1.614,7,25
media/openmax_dl/dl/api/omxtypes,13.958,154889.544,1.614,18,6
dom/xslt/xml/txXMLUtils,3.479,62779.932,1.614,23,17
gfx/skia/skia/include/views/SkSystemEventTypes,2.033,0.0,1.614,10,0
toolkit/crashreporter/google-breakpad/src/third_party/libdisasm/qword,2.699,0.0,1.614,2,0
nsIContentPrefService,1.168,0.0,0.423,0,0
nsISystemProxySettings,1.168,0.0,0.423,0,0
xpcom/io/SnappyCompressOutputStream,1.168,0.0,1.614,0,12
security/nss/lib/util/derenc,1.19,191.242,1.614,1,8
security/sandbox/chromium/base/threading/thread_collision_warner,1.867,10910.397,1.614,2,10
python/mozbuild/mozbuild/test/frontend/data/sources/d,1.168,0.0,0.423,0,0
layout/svg/SVGFELeafFrame,1.193,1731.351,1.614,1,10
mozilla/_ipdltest/PTestRacyInterruptRepliesParent,1.168,0.0,0.423,0,0
netwerk/srtp/src/crypto/cipher/aes_icm,1.682,2313.646,1.614,4,9
Widget/widget,1.168,0.0,0.423,0,0
media/omx-plugin/include/ics/ui/Point,1.682,0.0,1.614,1,1
media/webrtc/signaling/src/mediapipeline/SrtpFlow,1.269,263624.536,1.614,2,13
dom/media/FlushableTaskQueue,4.325,11844.627,1.614,27,5
mozilla/dom/MenuBoxObjectBinding,1.168,0.0,0.423,0,0
nsprpub/pr/src/misc/pripc,1.42,0.0,1.614,1,4
media/webrtc/trunk/webrtc/common_video/interface/video_image,2.093,840.915,1.614,6,1
