node,page_rank,betweenness,closeness,indegree,outdegree
security/sandbox/win/src/crosscall_client,3.481,673.958,1.884,17,6
widget/qt/nsWindow,2.567,143516.716,1.884,8,49
media/libvorbis/lib/books/coupled/res_books_51,1.618,0.5,1.884,1,1
nsIPrincipal,1.338,0.0,0.487,0,0
nsprpub/config/libc_r,1.338,0.0,0.487,0,0
rdf/datasource/nsLocalStore,1.389,671.163,1.884,1,28
dom/mobileconnection/MobileNetworkInfo,1.531,606.317,1.884,3,17
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_format_video_generic,1.512,0.0,1.884,3,2
security/sandbox/chromium/base/shim/base/third_party/nspr/prtime,6.366,6.672,1.884,41,1
media/libopus/silk/NLSF_del_dec_quant,1.41,0.0,1.884,1,6
mozglue/linker/szip,1.338,0.0,1.884,0,17
gfx/skia/trunk/include/core/SkTRegistry,4.361,4062.369,1.884,17,1
security/nss/cmd/sdrtest/sdrtest,1.708,11593.453,1.884,1,22
camera/CameraParameters,1.338,0.0,0.487,0,0
intl/icu/source/common/ucnv_u32,1.437,0.286,1.884,1,14
extensions/cookie/nsPermissionManager,1.548,18157.33,1.884,3,42
AccessibleTable,1.338,0.0,0.487,0,0
dom/xslt/xpath/txXPathNode,5.637,18491.389,1.884,34,12
mozilla/net/PRtspChannelParent,1.338,0.0,0.487,0,0
build/stlport/stlport/stl/_stlport_version,106.418,0.0,1.884,3,0
media/libvpx/vp8/encoder/encodemb,1.756,11575.659,1.884,7,18
extensions/universalchardet/src/xpcom/nsUniversalCharDetDll,1.533,3.362,1.884,2,1
netwerk/protocol/about/nsAboutProtocolHandler,1.424,223.785,1.884,2,21
gfx/thebes/d3dkmtQueryStatistics,1.411,0.0,1.884,1,0
security/nss/lib/softoken/legacydb/keydbi,1.841,583.969,1.884,5,6
media/webrtc/trunk/webrtc/modules/video_coding/main/source/inter_frame_delay,1.943,0.0,1.884,2,3
ipc/ipdl/test/cxx/TestDataStructures,1.523,0.0,1.884,1,7
xpctest,1.338,0.0,0.487,0,0
modules/zlib/src/crc32,3.185,6964.733,1.884,9,6
dom/base/nsIScriptNameSpaceManager,1.43,0.0,1.884,3,0
