file,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
nsprpub/lib/libc/src/strpbrk.c,68,5,4,3,0.09
content/canvas/src/WebGLContext.cpp,1438,4,41,4,0.19
content/canvas/src/WebGL1Context.h,46,1,1,0,0.93
content/canvas/src/WebGLBuffer.h,73,1,10,0,0.13
content/canvas/src/WebGLVertexAttribData.h,81,2,5,2,0.13
content/canvas/src/WebGLMemoryTracker.h,170,2,11,2,0.06
content/canvas/src/WebGLVertexArray.h,96,1,15,0,0.38
content/canvas/src/WebGLQuery.h,83,1,10,0,0.68
xpcom/glue/nsIClassInfoImpl.h,176,1,1,0,3.27
content/canvas/src/ImageEncoder.h,92,0,0,0,0.67
gfx/thebes/gfxPattern.h,142,1,4,1,0.60
content/canvas/src/CanvasUtils.h,173,5,9,3,0.18
gfx/gl/GLReadTexImageHelper.h,75,0,0,0,0.78
gfx/src/gfxCrashReporterUtils.h,49,1,3,0,0.81
dom/filesystem/DeviceStorageFileSystem.h,70,0,0,0,0.29
build/stlport/stlport/using/h/iomanip.h,6,0,0,0,0.20
js/src/ctypes/libffi/testsuite/libffi.call/cls_align_uint16.c,91,2,3,0,0.17
media/libstagefright/stubs/empty/ALooper.h,1,0,0,0,0.00
gfx/layers/LayersLogging.h,130,1,3,0,0.17
gfx/layers/FrameMetrics.h,620,1,49,1,0.53
image/decoders/nsJPEGDecoder.cpp,943,7,16,5,0.41
image/decoders/nsJPEGDecoder.h,101,0,0,0,0.43
image/decoders/EXIF.h,76,1,4,0,0.08
gfx/thebes/gfxColor.h,227,2,9,2,0.72
media/libjpeg/jerror.h,314,0,0,0,0.23
image/decoders/iccjpeg.h,63,0,0,0,12.25
security/nss/lib/util/utilmod.c,736,10,11,5,0.28
security/nss/lib/util/utilpars.h,56,0,0,0,0.29
security/nss/lib/util/utilparst.h,76,0,0,0,1.76
security/nss/lib/util/pkcs11n.h,466,0,0,0,4.95
toolkit/crashreporter/google-breakpad/src/processor/tokenize.cc,79,3,2,2,1.14
content/media/webaudio/blink/Biquad.cpp,471,2,16,2,0.35
content/media/webaudio/blink/Biquad.h,108,1,1,0,1.58
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_core.c,12295,10,154,9,0.34
media/webrtc/signaling/src/sipcc/core/common/text_strings.h,302,0,0,0,0.18
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_messaging.h,290,0,0,0,0.06
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_platform_udp.h,46,0,0,0,0.09
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_macros.h,24,0,0,0,0.00
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_pmh.h,827,0,0,0,0.30
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_spi_utils.h,22,0,0,0,0.38
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_register.h,157,0,0,0,0.49
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_credentials.h,23,0,0,0,0.75
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_callinfo.h,86,0,0,0,2.20
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_cc.h,41,0,0,0,0.10
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_task.h,89,0,0,0,0.52
media/webrtc/signaling/src/sipcc/core/includes/config.h,194,0,0,0,0.19
media/webrtc/signaling/src/sipcc/core/includes/dialplan.h,111,0,0,0,0.20
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_subsmanager.h,433,0,0,0,0.57
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_publish.h,44,0,0,0,0.60
media/webrtc/signaling/src/sipcc/core/sipstack/h/sip_common_regmgr.h,157,0,0,0,0.08
media/webrtc/signaling/src/sipcc/core/includes/rtp_defs.h,123,0,0,0,0.35
media/webrtc/signaling/src/sipcc/core/includes/uiapi.h,264,0,0,0,0.12
media/webrtc/signaling/src/sipcc/core/includes/platform_api.h,52,0,0,0,2.70
media/webrtc/signaling/src/sipcc/core/includes/misc_util.h,9,0,0,0,1.50
media/webrtc/signaling/src/sipcc/core/sipstack/h/httpish.h,302,0,0,0,0.97
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_sdp.h,159,0,0,0,7.57
media/webrtc/signaling/src/sipcc/core/includes/ccapi.h,1587,0,0,0,0.10
media/webrtc/signaling/src/sipcc/core/sipstack/h/sip_ccm_transport.h,20,0,0,0,0.00
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_platform_timers.h,164,0,0,0,0.09
security/sandbox/chromium/sandbox/linux/seccomp-bpf/sandbox_bpf_policy.h,35,1,2,0,0.85
content/media/wmf/DXVA2Manager.cpp,210,5,8,3,0.16
content/media/wmf/DXVA2Manager.h,52,0,0,0,0.71
gfx/layers/D3D9SurfaceImage.h,74,1,3,0,0.62
ipc/chromium/src/base/file_util_win.cc,375,2,25,2,0.18
ipc/chromium/src/base/time.h,484,1,66,0,0.43
security/nss/lib/libpkix/include/pkix_params.h,1793,0,0,0,5.38
widget/gonk/nativewindow/GonkNativeWindowJB.h,134,1,1,0,1.66
media/omx-plugin/include/gb/ui/GraphicBuffer.h,157,1,9,0,0.28
media/omx-plugin/include/gb/utils/String8.h,472,1,30,0,0.78
media/omx-plugin/include/gb/utils/Vector.h,374,1,41,0,0.42
widget/gonk/nativewindow/GonkConsumerBaseJB.h,239,0,0,0,3.44
gfx/layers/GrallocImages.h,132,0,0,0,0.00
widget/gonk/nativewindow/GonkBufferQueueJB.h,652,1,2,0,2.87
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_dtmf_detection.cc,42,1,5,0,0.85
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_dtmf_detection.h,42,0,0,0,0.67
layout/tables/celldata.h,489,1,33,2,0.44
layout/tables/nsITableCellLayout.h,35,0,0,0,1.62
layout/base/nsIPercentHeightObserver.h,30,0,0,0,1.50
media/libstagefright/frameworks/av/include/media/stagefright/MediaExtractor.h,82,1,5,0,0.61
media/libstagefright/system/core/include/utils/RefBase.h,554,0,0,0,0.00
media/webrtc/trunk/tools/gyp/test/builddir/src/func4.c,6,1,1,0,0.00
security/manager/ssl/src/nsNSSHelper.h,56,0,0,0,0.77
content/html/document/src/ImageDocument.h,138,1,8,0,0.16
content/html/document/src/MediaDocument.h,101,1,1,0,0.35
media/webrtc/trunk/tools/gyp/test/toolsets/toolsets.cc,11,1,1,0,1.00
js/src/vm/ArgumentsObject.cpp,613,4,23,3,0.20
js/src/vm/ArgumentsObject-inl.h,67,3,3,3,0.17
js/src/jsinfer.h,1642,1,148,1,0.53
js/src/vm/GlobalObject.h,811,1,90,1,0.22
js/src/vm/Stack.h,1917,1,190,1,0.40
js/src/vm/Stack-inl.h,981,2,79,1,0.03
media/libopus/silk/resampler_private_IIR_FIR.c,107,6,2,2,0.68
media/libopus/silk/resampler_private.h,88,0,0,0,1.74
media/libopus/silk/resampler_rom.h,68,0,0,0,2.58
layout/base/GeometryUtils.cpp,387,4,17,2,0.06
layout/base/GeometryUtils.h,66,0,0,0,0.37
content/base/src/nsGenericDOMDataNode.h,336,1,21,1,0.30
layout/style/nsCSSRules.cpp,3044,2,321,4,0.14
layout/style/nsCSSRules.h,644,1,51,0,0.21
layout/style/nsCSSValue.h,1569,1,158,2,0.27
layout/style/nsCSSProps.h,670,2,15,1,0.56
layout/style/nsIMediaList.h,213,1,20,1,0.47
layout/style/nsICSSRuleList.h,64,1,9,0,0.19
layout/style/nsCSSParser.h,274,0,0,0,0.84
layout/style/StyleRule.h,390,1,15,1,0.46
layout/style/nsCSSFontDescList.h,16,0,0,0,0.75
content/base/public/nsIDocumentObserver.h,342,0,0,0,2.93
embedding/components/appstartup/src/nsIAppStartupNotifier.h,59,0,0,0,0.00
content/media/webspeech/recognition/SpeechRecognitionAlternative.h,50,1,4,0,0.32
gfx/skia/trunk/include/xml/SkBML_WXMLParser.h,46,0,0,0,0.48
gfx/skia/trunk/include/xml/SkXMLParser.h,155,1,9,0,0.17
media/webrtc/trunk/webrtc/modules/utility/source/rtp_dump_impl.cc,269,3,13,1,0.20
media/webrtc/trunk/webrtc/modules/utility/source/rtp_dump_impl.h,48,0,0,0,0.74
content/svg/content/src/SVGFEDropShadowElement.h,78,1,2,0,0.18
content/svg/content/src/nsSVGNumber2.h,122,1,9,0,0.25
content/svg/content/src/nsSVGNumberPair.h,132,1,9,0,0.24
content/svg/content/src/nsSVGString.h,107,1,12,0,0.26
gfx/skia/trunk/src/animator/SkDrawTextBox.h,38,1,1,0,0.67
gfx/skia/trunk/src/animator/SkDrawRectangle.h,55,1,2,0,0.23
gfx/skia/trunk/include/views/SkTextBox.h,77,1,2,0,0.42
content/base/src/nsAttrValue.cpp,1999,4,78,4,0.06
content/base/src/nsAttrValue.h,505,2,8,2,0.83
content/base/src/nsAttrValueInlines.h,220,2,19,1,0.11
layout/style/nsHTMLCSSStyleSheet.h,59,0,0,0,0.31
content/base/src/nsStyledElement.h,80,1,2,0,0.76
toolkit/crashreporter/google-breakpad/src/common/mac/macho_walker.cc,270,4,10,3,0.26
toolkit/crashreporter/google-breakpad/src/common/mac/byteswap.h,48,1,6,0,5.33
toolkit/crashreporter/google-breakpad/src/common/mac/macho_walker.h,119,0,0,0,1.97
toolkit/crashreporter/google-breakpad/src/common/mac/macho_utilities.h,84,0,0,0,2.80
other-licenses/7zstub/src/7zip/UI/Common/ArchiverInfo.h,66,2,7,2,0.02
other-licenses/7zstub/src/Common/Buffer.h,77,2,12,2,0.02
layout/generic/nsLineLayout.cpp,2725,8,36,6,0.39
layout/generic/nsLineLayout.h,579,1,36,1,0.48
layout/svg/SVGTextFrame.h,698,1,24,1,1.00
layout/generic/nsBlockFrame.h,990,1,34,2,0.96
layout/generic/nsFloatManager.h,349,1,13,1,1.36
layout/generic/nsTextFrame.h,706,1,38,1,0.49
layout/style/nsStyleStructInlines.h,168,2,17,2,0.10
layout/base/nsBidiPresUtils.h,513,1,4,0,1.66
gfx/layers/ipc/ShadowLayersManager.h,41,1,5,0,0.32
modules/freetype2/src/cache/ftccback.h,91,0,0,0,0.44
modules/freetype2/include/ftcache.h,1057,0,0,0,7.65
modules/freetype2/src/cache/ftcmru.h,246,0,0,0,0.59
modules/freetype2/src/cache/ftcimage.h,107,0,0,0,1.48
modules/freetype2/src/cache/ftcmanag.h,175,0,0,0,3.54
modules/freetype2/src/cache/ftcglyph.h,329,0,0,0,2.57
modules/freetype2/src/cache/ftcsbits.h,103,0,0,0,0.54
netwerk/protocol/websocket/WebSocketChannel.cpp,3413,5,126,6,0.14
netwerk/protocol/websocket/WebSocketChannel.h,297,1,5,1,0.15
xpcom/string/public/nsAlgorithm.h,75,2,6,2,0.22
netwerk/base/public/NetStatistics.h,95,2,3,1,0.16
modules/zlib/src/mozzconf.h,129,0,0,0,0.00
netwerk/cache/nsMemoryCacheDevice.cpp,623,4,35,4,0.12
netwerk/cache/nsCache.h,61,0,0,0,2.50
netwerk/cache/nsMemoryCacheDevice.h,125,1,2,0,0.27
netwerk/cache/nsCacheService.h,403,1,7,1,0.32
media/libvpx/vp8/common/x86/loopfilter_x86.c,198,0,0,0,0.71
media/libvpx/vp8/common/loopfilter.h,105,0,0,0,0.29
js/src/gc/StoreBuffer.cpp,386,0,0,0,0.00
js/src/gc/StoreBuffer.h,504,0,0,0,0.00
js/src/vm/ArgumentsObject.h,317,1,18,1,1.11
js/src/jsgcinlines.h,720,1,64,2,0.12
dom/plugins/ipc/PluginScriptableObjectParent.h,229,1,4,0,0.19
dom/plugins/base/npfunctions.h,279,0,0,0,0.06
gfx/skia/trunk/src/animator/SkDrawBlur.cpp,32,1,4,1,0.43
gfx/skia/trunk/src/animator/SkDrawBlur.h,27,1,1,0,0.89
media/libopus/silk/Inlines.h,188,5,5,2,0.86
gfx/gl/SharedSurfaceIO.cpp,150,2,8,2,0.10
gfx/gl/SharedSurfaceIO.h,79,1,8,0,0.14
gfx/gl/GLContextCGL.h,68,1,3,0,0.19
media/libopus/silk/float/LPC_analysis_filter_FLP.c,249,3,6,1,0.50
gfx/skia/trunk/src/gpu/gl/angle/GrGLCreateANGLEInterface.cpp,167,3,1,1,0.06
gfx/angle/include/GLES2/gl2ext.h,1550,0,0,0,2.19
dom/devicestorage/DeviceStorageRequestParent.h,316,1,6,1,0.03
gfx/skia/trunk/include/views/animated/SkBorderView.h,40,1,4,0,0.40
gfx/skia/trunk/include/views/animated/SkWidgetViews.h,309,1,11,0,0.43
gfx/skia/trunk/include/animator/SkAnimator.h,500,1,3,0,2.63
extensions/pref/autoconfig/src/nsJSConfigTriggers.cpp,121,7,3,4,0.27
intl/icu/source/common/unicode/strenum.h,276,0,0,0,10.50
content/canvas/public/DocumentRendererChild.h,37,0,0,0,0.17
dom/network/src/TCPServerSocketChild.cpp,115,2,17,2,0.06
dom/network/src/TCPServerSocketChild.h,52,1,4,0,0.16
dom/network/src/TCPSocketChild.h,61,1,4,0,0.15
media/webrtc/trunk/tools/gyp/test/mac/rebuild/main.c,1,1,1,0,0.00
netwerk/srtp/src/srtp/ekt.c,276,2,10,1,0.83
netwerk/srtp/src/include/srtp_priv.h,256,0,0,0,2.08
netwerk/srtp/src/include/ekt.h,201,0,0,0,1.81
netwerk/srtp/src/crypto/include/datatypes.h,508,1,1,0,1.57
ipc/chromium/src/base/eintr_wrapper.h,33,0,0,0,0.00
content/svg/content/src/SVGAnimateMotionElement.cpp,64,1,5,0,0.52
xpcom/io/nsStorageStream.cpp,596,3,35,3,0.11
xpcom/io/nsStorageStream.h,73,1,2,0,0.74
xpcom/io/nsSegmentedBuffer.h,109,1,9,1,0.32
media/webrtc/trunk/webrtc/system_wrappers/source/atomic32_win.cc,61,1,7,0,0.33
media/webrtc/trunk/webrtc/system_wrappers/interface/atomic32.h,66,1,2,0,1.09
media/webrtc/trunk/webrtc/system_wrappers/interface/compile_assert.h,83,0,0,0,22.67
content/media/AudioStream.h,479,1,22,1,0.58
content/media/VideoFrameContainer.h,103,1,4,1,1.07
content/media/AudioMixer.h,95,2,4,1,0.45
media/webrtc/trunk/webrtc/voice_engine/test/auto_test/fakes/fake_external_transport.cc,99,2,7,2,0.13
media/webrtc/trunk/webrtc/system_wrappers/interface/event_wrapper.h,60,1,1,0,1.71
media/webrtc/trunk/webrtc/system_wrappers/interface/sleep.h,24,0,0,0,5.00
media/webrtc/trunk/webrtc/system_wrappers/interface/thread_wrapper.h,92,1,1,0,1.84
media/webrtc/trunk/webrtc/voice_engine/include/voe_network.h,99,1,3,0,2.15
media/webrtc/trunk/webrtc/voice_engine/test/auto_test/fakes/fake_external_transport.h,46,0,0,0,0.36
media/webrtc/trunk/webrtc/voice_engine/voice_engine_defines.h,403,1,3,1,1.27
js/src/jit/AsmJSSignalHandlers.cpp,1080,2,11,1,0.50
js/src/jit/AsmJSSignalHandlers.h,55,0,0,0,2.43
js/src/jit/AsmJSModule.h,1003,0,0,0,0.00
js/src/jswin.h,28,0,0,0,0.00
toolkit/crashreporter/google-breakpad/src/common/android/include/sys/ucontext.h,175,0,0,0,0.72
hal/fallback/FallbackTime.cpp,54,1,8,0,0.22
layout/ipc/RenderFrameUtils.h,46,0,0,0,1.06
media/libopus/celt/cpu_support.h,54,1,1,0,6.50
media/libopus/celt/arm/armcpu.h,71,0,0,0,0.00
content/html/content/src/HTMLParagraphElement.h,60,1,2,0,0.34
editor/libeditor/base/nsEditorEventListener.cpp,1035,7,29,5,0.22
layout/base/nsCaret.h,260,1,4,0,1.07
editor/libeditor/base/nsEditor.h,900,1,24,0,0.48
editor/libeditor/base/nsEditorEventListener.h,89,1,1,0,0.16
content/base/public/nsINode.h,2038,1,158,2,0.80
browser/components/translation/cld2/internal/integral_types.h,31,0,0,0,1.36
js/src/ctypes/libffi/testsuite/libffi.call/cls_6byte.c,99,2,3,0,0.17
toolkit/components/osfile/NativeOSFileInternals.cpp,915,2,54,2,0.43
build/stlport/src/c_locale_win32/c_wlocale_win32.c,314,2,33,4,0.11
toolkit/library/nsStaticXULComponents.cpp,276,0,0,0,1.00
xpcom/base/ErrorList.h,881,0,0,0,0.72
media/libstagefright/system/core/include/log/logger.h,81,0,0,0,2.42
gfx/harfbuzz/src/hb-ot.h,42,0,0,0,13.00
gfx/harfbuzz/src/hb.h,47,0,0,0,13.00
gfx/harfbuzz/src/hb-ot-layout.h,294,0,0,0,0.50
gfx/harfbuzz/src/hb-ot-tag.h,59,0,0,0,2.17
gfx/harfbuzz/src/hb-ot-shape.h,54,0,0,0,2.33
security/nss/cmd/ocspclnt/ocspclnt.c,1264,7,24,4,0.12
security/nss/lib/certhigh/ocsp.h,726,0,0,0,4.79
security/nss/lib/certdb/xconst.h,36,0,0,0,0.15
security/nss/lib/certhigh/ocspti.h,359,0,0,0,1.93
build/stlport/stlport/stl/_unordered_map.h,443,1,91,0,0.13
build/stlport/stlport/stl/_hashtable.h,658,1,38,1,0.22
build/stlport/stlport/stl/_function_base.h,217,1,15,0,0.38
build/stlport/stlport/stl/_bvector.h,841,1,58,2,0.10
build/stlport/stlport/stl/_relops_hash_cont.h,13,0,0,0,0.80
storage/src/Variant.h,439,1,45,3,0.17
storage/src/Variant_inl.h,229,1,30,3,0.08
dom/xslt/xpath/txExprLexer.cpp,370,14,6,5,0.16
dom/xslt/xpath/txExprLexer.h,226,2,7,1,0.59
dom/xslt/xml/txXMLUtils.h,140,1,11,0,0.38
netwerk/protocol/http/TunnelUtils.h,238,1,2,0,0.64
netwerk/protocol/http/nsAHttpTransaction.h,266,1,7,0,1.22
netwerk/protocol/http/NullHttpTransaction.h,69,1,3,0,0.53
intl/icu/source/i18n/umsg_imp.h,45,0,0,0,1.00
dom/plugins/base/android/ANPAudio.cpp,390,3,13,3,0.08
dom/plugins/base/android/ANPBase.h,43,0,0,0,0.19
media/webrtc/signaling/src/sipcc/cpr/linux/cpr_linux_stdio.c,148,3,4,2,0.82
media/webrtc/signaling/src/sipcc/cpr/include/cpr_stdio.h,70,0,0,0,7.00
content/base/src/nsChannelPolicy.cpp,46,2,9,2,0.12
content/base/src/nsChannelPolicy.h,36,0,0,0,0.82
accessible/src/mac/XULMenuAccessibleWrap.h,19,0,0,0,1.20
accessible/src/xul/XULMenuAccessible.h,128,0,0,0,0.52
media/webrtc/webrtc_version.h,3,0,0,0,0.00
media/webrtc/trunk/webrtc/video_engine/test/libvietest/include/vie_fake_camera.h,50,1,1,0,0.90
media/webrtc/signaling/src/sipcc/cpr/linux/cpr_linux_stdio.h,11,0,0,0,0.00
nsprpub/pr/tests/primblok.c,116,1,1,0,2.20
media/libtheora/include/theora/theora.h,784,0,0,0,6.75
tools/profiler/tests/gtest/LulTest.cpp,50,3,3,2,0.64
tools/profiler/LulMain.h,311,1,7,1,2.55
tools/profiler/UnwinderThread2.h,107,0,0,0,2.43
gfx/skia/trunk/src/sfnt/SkTTCFHeader.h,56,0,0,0,0.31
media/libopus/celt/arm/armcpu.c,174,0,0,0,0.00
media/libopus/celt/os_support.h,92,1,3,0,3.50
netwerk/streamconv/converters/nsMultiMixedConv.cpp,1074,3,71,5,0.17
netwerk/streamconv/converters/nsMultiMixedConv.h,171,1,1,0,0.83
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/neteq_stereo_unittest.cc,418,2,39,5,0.14
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/tools/rtp_generator.h,57,1,1,0,0.53
media/webrtc/trunk/testing/gtest/include/gtest/gtest-param-test.h,1421,1,65,0,0.25
toolkit/crashreporter/google-breakpad/src/processor/module_serializer.cc,200,3,7,2,0.49
toolkit/crashreporter/google-breakpad/src/processor/module_serializer.h,127,0,0,0,2.00
toolkit/crashreporter/google-breakpad/src/processor/basic_code_module.h,109,1,11,0,1.02
media/libvpx/vpx_scale/arm/neon/yv12extend_arm.c,21,1,1,0,1.12
media/libvpx/vpx_scale_rtcd.h,48,0,0,0,0.00
content/html/content/src/HTMLParagraphElement.cpp,77,1,10,1,0.12
content/base/src/nsMappedAttributes.h,118,1,7,1,0.32
layout/style/nsRuleData.h,129,2,3,1,1.08
storage/src/mozStorageConnection.cpp,1774,4,86,4,0.11
storage/src/mozStorageAsyncStatementExecution.h,242,0,0,0,2.35
storage/src/mozStorageSQLFunctions.h,76,0,0,0,3.57
storage/src/mozStorageConnection.h,391,1,4,0,2.11
storage/src/mozStorageService.h,197,1,2,0,1.85
storage/src/mozStorageStatement.h,118,1,2,0,1.15
storage/src/mozStorageAsyncStatement.h,115,1,1,0,1.43
storage/src/mozStorageArgValueArray.h,34,0,0,0,0.57
storage/src/mozStoragePrivateHelpers.h,85,0,0,0,3.57
storage/src/mozStorageStatementData.h,150,2,9,4,0.69
storage/src/StorageBaseStatementInternal.h,340,1,1,0,3.00
storage/src/SQLCollations.h,249,0,0,0,4.09
storage/src/FileSystemModule.h,22,0,0,0,1.33
storage/public/mozStorageHelper.h,181,2,9,2,0.74
security/nss/lib/sqlite/sqlite3.h,7160,0,0,0,10.83
storage/src/variantToSQLiteT_impl.h,127,54,1,4,0.26
media/webrtc/trunk/webrtc/modules/video_capture/windows/BaseInputPin.h,56,1,1,0,0.14
media/webrtc/trunk/webrtc/modules/video_capture/windows/BasePin.h,215,1,5,0,1.01
modules/freetype2/src/gxvalid/gxvmort.c,299,9,6,3,0.27
modules/freetype2/src/gxvalid/gxvmort.h,93,0,0,0,0.71
modules/freetype2/src/gxvalid/gxvfeat.h,172,0,0,0,1.21
modules/freetype2/src/gxvalid/gxvfeat.c,339,12,5,3,0.32
modules/freetype2/src/gxvalid/gxvcommn.h,582,0,0,0,0.56
accessible/src/atk/AtkSocketAccessible.cpp,156,3,8,3,0.10
accessible/src/atk/AtkSocketAccessible.h,57,0,0,0,1.06
other-licenses/atk-1.0/atk/atkcomponent.h,171,0,0,0,0.30
modules/freetype2/src/base/ftbdf.c,88,4,2,2,0.49
modules/freetype2/src/gxvalid/gxvalid.h,107,0,0,0,0.55
modules/freetype2/include/ftsnames.h,200,0,0,0,8.65
media/webrtc/signaling/src/sipcc/core/src-common/misc_apps_task.c,150,6,4,3,0.30
media/webrtc/signaling/src/sipcc/cpr/include/cpr_memory.h,16,0,0,0,3.00
media/webrtc/signaling/src/sipcc/cpr/include/cpr_ipc.h,179,0,0,0,6.88
media/webrtc/signaling/src/sipcc/cpr/include/cpr_errno.h,181,1,1,0,1.15
media/webrtc/signaling/src/sipcc/core/includes/phone.h,504,0,0,0,0.47
media/webrtc/signaling/src/sipcc/core/includes/debug.h,107,0,0,0,0.23
media/webrtc/signaling/src/sipcc/core/includes/subapi.h,43,0,0,0,0.12
media/webrtc/signaling/src/sipcc/core/includes/misc_apps_task.h,14,0,0,0,1.00
media/webrtc/signaling/src/sipcc/core/includes/pres_sub_not_handler.h,20,0,0,0,0.44
media/webrtc/signaling/src/sipcc/core/includes/configapp.h,13,0,0,0,1.00
xpcom/base/nsMacUtilsImpl.h,41,1,2,0,0.60
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/ProgressDialog.cpp,175,2,11,2,0.04
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/StdAfx.h,16,0,0,0,0.00
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/resource.h,3,0,0,0,0.00
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/ProgressDialog.h,129,1,12,0,0.02
other-licenses/7zstub/src/Common/IntToString.h,15,0,0,0,0.25
content/media/fmp4/ffmpeg/include/libavutil/avassert.h,66,0,0,0,0.00
content/media/fmp4/ffmpeg/include/libavutil/avutil.h,326,0,0,0,10.50
content/media/fmp4/ffmpeg/include/libavutil/log.h,172,0,0,0,6.11
ipc/chromium/src/third_party/libevent/test/test-ratelim.c,478,5,11,4,0.09
ipc/chromium/src/third_party/libevent/include/event2/bufferevent.h,821,0,0,0,5.38
ipc/chromium/src/third_party/libevent/include/event2/buffer.h,842,0,0,0,6.60
ipc/chromium/src/third_party/libevent/include/event2/listener.h,143,0,0,0,5.05
content/svg/content/src/SVGScriptElement.cpp,227,2,22,3,0.17
gfx/skia/trunk/include/effects/SkLayerDrawLooper.h,180,1,5,0,1.03
gfx/skia/trunk/include/core/SkPoint.h,511,1,64,4,0.77
modules/freetype2/builds/windows/ftdebug.c,237,0,0,0,0.00
dom/plugins/test/testplugin/nptest_qt.cpp,109,1,12,0,0.62
dom/plugins/test/testplugin/nptest_platform.h,169,1,1,0,3.72
media/libvpx/vp8/encoder/x86/vp8_enc_stubs_sse2.c,43,1,3,0,0.36
media/libvpx/vpx_ports/x86.h,243,3,5,1,0.22
media/libvpx/vp8/encoder/block.h,163,0,0,0,0.25
dom/xslt/xslt/txXPathResultComparator.cpp,226,7,9,3,0.05
dom/xslt/xslt/txXPathResultComparator.h,96,1,1,0,0.38
dom/xslt/base/txCore.h,51,1,2,0,0.95
intl/locale/public/nsCollationCID.h,27,0,0,0,0.00
dom/bluetooth/bluez/BluetoothDBusService.h,205,0,0,0,0.11
dom/bluetooth/BluetoothCommon.h,168,0,0,0,1.46
dom/bluetooth/BluetoothService.h,404,1,3,0,0.64
security/nss/lib/freebl/unix_rand.c,1171,5,12,3,0.35
security/nss/lib/freebl/secrng.h,65,0,0,0,7.17
nsprpub/pr/include/prinet.h,99,0,0,0,0.00
widget/windows/KeyboardLayout.h,684,1,32,1,0.51
widget/windows/nsWindowBase.h,128,1,3,0,0.96
widget/windows/nsWindowDefs.h,269,1,2,0,2.40
gfx/cairo/cairo/src/cairo-tor-scan-converter.c,2220,5,51,5,0.34
gfx/cairo/cairo/src/cairo-fixed-type-private.h,75,0,0,0,4.45
widget/android/nsDeviceContextAndroid.cpp,92,4,8,3,0.06
widget/android/nsDeviceContextAndroid.h,30,1,2,0,0.20
gfx/thebes/gfxPDFSurface.h,51,1,2,0,0.25
toolkit/components/parentalcontrols/nsParentalControlsServiceDefault.cpp,62,1,11,2,0.09
toolkit/components/parentalcontrols/nsParentalControlsService.h,42,0,0,0,0.50
dom/system/windows/nsHapticFeedback.h,13,0,0,0,0.67
modules/freetype2/src/cff/cffgload.c,3064,5,15,5,0.35
modules/freetype2/src/cff/cffdrivr.c,835,4,15,3,0.36
modules/freetype2/include/ftcffdrv.h,254,0,0,0,109.00
modules/freetype2/src/cff/cffobjs.h,185,0,0,0,1.23
modules/freetype2/src/cff/cffload.h,83,0,0,0,0.51
modules/freetype2/src/cff/cffgload.h,240,0,0,0,0.70
modules/freetype2/src/cff/cf2ft.h,147,0,0,0,0.71
modules/freetype2/src/cff/cffparse.h,106,1,1,0,0.44
parser/html/nsHtml5Speculation.cpp,38,1,4,1,0.10
parser/html/nsHtml5Speculation.h,75,1,4,0,0.52
memory/jemalloc/src/test/include/test/mq.h,110,0,0,0,0.00
python/psutil/psutil/arch/mswindows/process_info.c,504,6,11,3,0.21
python/psutil/psutil/arch/mswindows/security.h,18,0,0,0,1.60
python/psutil/psutil/arch/mswindows/process_info.h,23,0,0,0,0.73
python/psutil/psutil/arch/mswindows/ntextapi.h,306,0,0,0,0.09
modules/freetype2/src/cff/cfftypes.h,284,0,0,0,0.43
modules/freetype2/include/t1tables.h,662,0,0,0,1.87
gfx/skia/trunk/include/pathops/SkPathOps.h,57,0,0,0,4.20
gfx/skia/trunk/src/core/SkTLS.h,84,0,0,0,4.31
netwerk/cache2/CacheStorageService.h,345,1,12,0,0.46
content/media/ogg/OggDecoder.cpp,18,1,1,0,1.00
content/media/ogg/OggReader.h,310,1,6,0,0.87
content/media/ogg/OggDecoder.h,27,2,1,1,0.46
media/webrtc/trunk/webrtc/system_wrappers/source/condition_variable_native_win.cc,104,2,8,3,0.21
