node,page_rank,betweenness,closeness,indegree,outdegree
security/nss/lib/pk11wrap/pk11util,2.548,51209.761,1.771,25,27
security/nss/cmd/libpkix/pkix_pl/module/test_socket,1.273,17.042,1.771,1,18
dom/bindings/ErrorIPCUtils,1.258,0.0,1.771,0,2
nsPILoadGroupInternal,1.258,0.0,0.463,0,0
dom/audiochannel/AudioChannelService,3.588,70118.29,1.771,24,27
build/stlport/stlport/stl/_cwchar,403.366,2368284.258,1.771,20,7
mozilla/dom/MediaKeys,1.258,0.0,0.463,0,0
media/libstagefright/system/core/libcutils/strdup16to8,1.258,0.0,1.771,0,1
security/nss/lib/freebl/mpi/mpi,55.572,440415.227,1.771,85,13
layout/xul/nsStackFrame,1.317,0.0,1.771,1,19
mozilla/ipc/MessageLink,1.258,0.0,0.463,0,0
gfx/2d/ScaledFontCairo,1.49,270359.095,1.771,2,7
nsIDataStore,1.258,0.0,0.463,0,0
js/src/jswatchpoint,9.493,72.709,1.771,10,18
toolkit/crashreporter/google-breakpad/src/common/stabs_to_module_unittest,3.197,88657.924,1.771,11,9
gfx/skia/trunk/src/animator/SkAnimatorScript2,1.467,297.902,1.771,3,30
toolkit/components/url-classifier/LookupCache,1.511,1974.524,1.771,5,23
dom/media/gmp/GMPDecryptorProxy,1.496,27.346,1.771,4,3
mozilla/dom/SVGFEDistantLightElementBinding,1.258,0.0,0.463,0,0
media/webrtc/trunk/webrtc/common_audio/resampler/include/push_resampler,2.631,550.962,1.771,9,2
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_format_video_generic,1.814,1788.395,1.771,5,8
nsprpub/pr/include/prmon,12.652,923.078,1.771,30,3
nsIRDFXMLSource,1.258,0.0,0.463,0,0
media/webrtc/trunk/webrtc/base/safe_conversions,1.258,0.0,1.77,0,3
netwerk/sctp/src/netinet/sctp_pcb,4.923,108353.411,1.771,19,23
media/omx-plugin/include/gb/utils/String8,5.484,173576.743,1.771,35,1
gfx/2d/SourceSurfaceCG,3.235,42206.12,1.771,14,12
dom/telephony/ipc/TelephonyIPCSerializer,1.258,0.0,1.771,0,3
mfbt/tests/TestIntegerPrintfMacros,1.258,0.0,1.771,0,1
media/libpng/pngmem,3.636,1.696,1.77,8,6
modules/freetype2/src/cache/ftcsbits,1.655,4546.853,1.771,4,17
nsIScreen,1.258,0.0,0.463,0,0
dom/html/HTMLElement,1.258,0.0,1.771,0,3
media/webrtc/trunk/webrtc/modules/video_coding/main/test/video_source,1.776,4389.89,1.771,5,8
security/nss/lib/freebl/sha256,2.409,0.111,1.77,3,1
d3d10_1,1.258,0.0,0.463,0,0
security/nss/lib/pkcs7/secmime,1.38,2109.393,1.771,4,26
nsITableEditor,1.258,0.0,0.463,0,0
media/libyuv/unit_test/scale_test,1.258,0.0,1.771,0,11
nsIApplicationReputation,1.258,0.0,0.463,0,0
intl/icu/source/i18n/tzfmt,1.321,54880.762,1.771,2,52
dom/plugins/ipc/PluginStreamChild,1.619,0.0,1.771,3,5
toolkit/crashreporter/google-breakpad/src/client/windows/crash_generation/client_info,2.676,678.328,1.771,10,5
python/mozbuild/mozbuild/test/frontend/data/generated-sources/d,1.258,0.0,0.463,0,0
build/stlport/stlport/stl/pointers/_tools,37.073,17780.397,1.77,5,1
gfx/cairo/cairo/src/cairo-image-surface,12.879,371045.553,1.771,49,53
media/webrtc/trunk/tools/gyp/test/rules/src/subdir3/program,1.258,0.0,1.771,0,1
other-licenses/7zstub/src/7zip/Archive/7z/7zCompressionMode,1.321,0.0,1.77,1,6
AccessibleStates,1.258,0.0,0.463,0,0
mozilla/dom/FragmentOrElement,1.258,0.0,0.463,0,0
js/xpconnect/src/XPCForwards,1.335,0.0,1.771,1,0
python/mozbuild/mozbuild/test/backend/data/exports/pprio,1.258,0.0,0.463,0,0
IOKit/IOBSD,1.258,0.0,0.463,0,0
dom/base/DOMRect,1.945,669.051,1.771,5,18
mozilla/css/Loader,1.258,0.0,0.463,0,0
media/webrtc/trunk/webrtc/modules/utility/source/file_player_unittests,1.258,0.0,1.771,0,13
security/nss/cmd/signver/signver,1.258,0.0,1.771,0,29
dom/ipc/TabContext,2.583,7861.659,1.771,7,6
accessible/base/ARIAMap,9.237,18631.175,1.771,50,14
mozilla/psm/PPSMContentDownloaderParent,1.258,0.0,0.463,0,0
gfx/skia/trunk/src/gpu/GrAllocPool,1.683,0.0,1.771,4,5
intl/icu/source/i18n/dtrule,1.507,0.333,1.771,4,8
tlhelp32,1.258,0.0,0.463,0,0
gfx/skia/trunk/src/pdf/SkPDFFormXObject,1.47,302.627,1.771,5,17
media/webrtc/trunk/webrtc/modules/audio_processing/aec/echo_cancellation_unittest,1.258,0.0,1.771,0,7
mozilla/dom/HTMLIFrameElement,1.258,0.0,0.463,0,0
gfx/skia/trunk/src/animator/SkDisplayAdd,1.45,1.519,1.771,3,15
toolkit/crashreporter/google-breakpad/src/third_party/glog/src/logging_unittest,2.025,37553.503,1.771,4,19
media/webrtc/trunk/webrtc/test/testsupport/fileutils,12.599,8625.103,1.771,106,6
dom/html/HTMLContentElement,1.258,0.0,1.771,0,29
media/webrtc/trunk/webrtc/base/macsocketserver_unittest,1.258,0.0,1.77,0,9
layout/mathml/nsMathMLmspaceFrame,1.34,2682.454,1.771,2,20
media/webrtc/trunk/webrtc/system_wrappers/source/rw_lock_win,1.516,0.0,1.771,1,5
mfbt/MacroArgs,1.258,0.0,0.463,0,0
js/src/gc/RootMarking,10.572,22896.865,1.771,4,36
gfx/angle/src/libGLESv2/Constants,3.173,0.0,1.771,13,0
intl/icu/source/common/uinvchar,6.204,2804.536,1.771,59,12
media/libvorbis/lib/modes/setup_11,1.71,34.839,1.77,1,7
js/src/jsapi-tests/testUncaughtError,1.258,0.0,1.771,0,5
build/stlport/src/details/fstream_unistd,1.411,102.752,1.771,1,7
media/webrtc/trunk/webrtc/modules/video_processing/main/source/color_enhancement,1.514,14371.0,1.771,2,8
accessible/atk/nsMaiInterfaceDocument,1.582,0.0,1.771,1,11
modules/freetype2/src/base/ftobjs,6.579,262217.102,1.771,59,25
mozilla/dom/DOMRectListBinding,1.258,0.0,0.463,0,0
security/nss/cmd/libpkix/pkix/certsel/test_certselector,1.273,6.184,1.771,1,24
dom/plugins/ipc/ChildTimer,1.455,7.423,1.771,2,8
security/nss/external_tests/ssl_gtest/tls_parser,2.33,0.0,1.771,5,3
testing/gtest/gtest/include/gtest/gtest-death-test,8.203,3874.929,1.771,2,4
