node,page_rank,betweenness,closeness,indegree,outdegree
content/media/webspeech/recognition/SpeechRecognitionResult,1.6,327.728,1.917,3,17
security/nss/lib/pk11wrap/pk11util,2.656,143081.491,1.917,24,27
accessible/src/xul/XULFormControlAccessible,1.551,121.688,1.917,2,36
nsPILoadGroupInternal,1.366,0.0,0.499,0,0
dom/audiochannel/AudioChannelService,2.72,88237.156,1.917,21,26
build/stlport/stlport/stl/_cwchar,420.828,3161064.883,1.917,20,7
mozilla/dom/MediaKeys,1.366,0.0,0.499,0,0
media/libstagefright/system/core/libcutils/strdup16to8,1.366,0.0,1.917,0,1
security/nss/lib/freebl/mpi/mpi,77.268,591093.25,1.917,85,13
layout/xul/nsStackFrame,1.433,0.0,1.917,1,18
mozilla/ipc/MessageLink,1.366,0.0,0.499,0,0
toolkit/components/reflect/reflect,1.461,0.0,1.917,1,13
gfx/2d/ScaledFontCairo,1.593,189266.066,1.917,2,8
nsIDataStore,1.366,0.0,0.499,0,0
widget/gonk/nativewindow/GonkNativeWindowICS,1.366,0.0,1.917,0,24
toolkit/crashreporter/google-breakpad/src/common/stabs_to_module_unittest,1.366,0.0,1.917,0,7
gfx/skia/trunk/src/animator/SkAnimatorScript2,1.592,298.394,1.917,3,30
toolkit/components/url-classifier/LookupCache,2.974,70242.348,1.917,5,24
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/EncodeDecodeTest,1.494,31.763,1.917,2,20
mozilla/dom/SVGFEDistantLightElementBinding,1.366,0.0,0.499,0,0
media/webrtc/trunk/webrtc/common_audio/resampler/include/push_resampler,2.804,802.502,1.917,8,2
netwerk/base/src/nsURLHelper,3.252,10268.799,1.917,27,18
nsprpub/pr/include/prmon,14.149,2376.306,1.917,29,3
nsIRDFXMLSource,1.366,0.0,0.499,0,0
netwerk/sctp/src/netinet/sctp_pcb,5.799,96515.869,1.917,20,24
gfx/thebes/d3dkmtQueryStatistics,1.452,0.0,1.917,1,0
media/stagefright/MPEG4Writer,1.366,0.0,0.499,0,0
gfx/2d/SourceSurfaceCG,3.339,83168.272,1.917,18,9
content/base/src/NodeIterator,1.421,0.0,1.917,1,22
cns5,1.366,0.0,0.499,0,0
mfbt/tests/TestIntegerPrintfMacros,1.366,0.0,1.917,0,1
dom/xslt/xslt/txFormatNumberFunctionCall,1.5,2806.373,1.917,3,19
modules/freetype2/src/cache/ftcsbits,1.795,3349.276,1.917,4,17
content/base/public/nsIDocumentObserver,5.558,3857.89,1.917,37,9
media/webrtc/trunk/webrtc/modules/video_coding/main/test/video_source,1.938,4252.773,1.917,5,8
security/nss/lib/freebl/sha256,2.596,0.111,1.917,3,1
d3d10_1,1.366,0.0,0.499,0,0
media/libopus/silk/MacroDebug,4.7,0.0,1.917,1,0
media/libyuv/unit_test/scale_test,1.366,0.0,1.917,0,8
content/canvas/public/DocumentRendererParent,1.366,0.0,1.917,0,5
nsIApplicationReputation,1.366,0.0,0.499,0,0
intl/icu/source/i18n/tzfmt,1.434,48374.185,1.917,2,52
media/libvpx/vp8/common/arm/dequantize_arm,1.366,0.0,1.917,0,3
toolkit/crashreporter/google-breakpad/src/client/windows/crash_generation/client_info,2.971,84035.727,1.917,10,5
media/webrtc/trunk/webrtc/video/video_send_stream_tests,1.366,0.0,1.917,0,35
build/stlport/stlport/stl/pointers/_tools,40.031,14211.045,1.917,5,1
intl/strres/src/nsStringBundleTextOverride,1.554,939.914,1.917,3,16
widget/windows/winrt/MetroInput,1.848,155218.453,1.917,4,24
gfx/cairo/cairo/src/cairo-image-surface,14.301,218810.625,1.917,48,53
media/webrtc/trunk/tools/gyp/test/rules/src/subdir3/program,1.366,0.0,0.499,0,0
other-licenses/7zstub/src/7zip/Archive/7z/7zCompressionMode,1.434,0.0,1.917,1,6
AccessibleStates,1.366,0.0,0.499,0,0
mozilla/dom/FragmentOrElement,1.366,0.0,0.499,0,0
js/xpconnect/src/XPCForwards,1.706,0.0,1.917,2,0
python/mozbuild/mozbuild/test/backend/data/exports/pprio,1.366,0.0,0.499,0,0
security/manager/ssl/src/nsDataSignatureVerifier,1.449,37.517,1.917,2,23
d3dx9,1.366,0.0,0.499,0,0
mozilla/css/Loader,1.366,0.0,0.499,0,0
build/stlport/src/monetary,1.366,0.0,1.917,0,3
media/webrtc/signaling/src/sipcc/core/sdp/sdp_config,1.64,0.5,1.917,3,4
dom/ipc/TabContext,1.723,214.102,1.917,5,8
js/src/yarr/PageAllocation,10.275,69254.887,1.917,9,6
gfx/skia/trunk/src/gpu/GrAllocPool,1.771,0.0,1.917,3,5
intl/icu/source/i18n/dtrule,1.636,0.333,1.917,4,8
tlhelp32,1.366,0.0,0.499,0,0
gfx/skia/trunk/src/pdf/SkPDFFormXObject,1.598,197.673,1.917,5,17
media/webrtc/trunk/webrtc/modules/audio_processing/aec/echo_cancellation_unittest,1.366,0.0,1.917,0,5
mozilla/dom/HTMLIFrameElement,1.366,0.0,0.499,0,0
gfx/skia/trunk/src/animator/SkDisplayAdd,1.573,1.525,1.917,3,15
media/webrtc/trunk/webrtc/test/testsupport/fileutils,17.763,1847.496,1.917,102,4
media/webrtc/trunk/webrtc/system_wrappers/source/rw_lock_win,1.645,0.0,1.917,1,5
js/src/gc/RootMarking,1.921,205.107,1.917,2,35
gfx/angle/src/libGLESv2/Constants,2.237,0.0,1.917,7,0
intl/lwbrk/src/nsSemanticUnitScanner,1.669,118.396,1.917,2,6
intl/icu/source/common/uinvchar,6.753,2699.635,1.917,59,12
media/libvorbis/lib/modes/setup_11,1.857,34.839,1.917,1,7
js/src/jsapi-tests/testUncaughtError,1.366,0.0,1.917,0,6
build/stlport/src/details/fstream_unistd,1.531,136.721,1.917,1,8
media/webrtc/trunk/webrtc/modules/video_processing/main/source/color_enhancement,1.608,13166.091,1.917,2,10
modules/freetype2/src/base/ftobjs,7.163,239722.81,1.917,58,26
