node,page_rank,betweenness,closeness,indegree,outdegree
security/nss/lib/pk11wrap/pk11util,2.619,37508.806,1.79,25,27
security/nss/cmd/libpkix/pkix_pl/module/test_socket,1.325,29.925,1.79,1,17
media/libvpx/vpx/src/vpx_codec,8.824,41656.865,1.79,29,5
nsPILoadGroupInternal,1.309,0.0,0.477,0,0
dom/audiochannel/AudioChannelService,3.034,63210.62,1.79,23,28
build/stlport/stlport/stl/_cwchar,403.089,3507884.492,1.79,20,7
mozilla/dom/MediaKeys,1.309,0.0,0.477,0,0
media/libstagefright/system/core/libcutils/strdup16to8,1.309,0.0,1.79,0,1
security/nss/lib/freebl/mpi/mpi,74.152,559125.372,1.79,85,13
layout/xul/nsStackFrame,1.37,0.0,1.79,1,19
mozilla/ipc/MessageLink,1.309,0.0,0.477,0,0
gfx/2d/ScaledFontCairo,1.545,449347.767,1.79,2,7
nsIDataStore,1.309,0.0,0.477,0,0
js/src/jswatchpoint,9.168,343.678,1.79,10,17
toolkit/crashreporter/google-breakpad/src/common/stabs_to_module_unittest,3.366,83185.495,1.79,11,9
gfx/skia/trunk/src/animator/SkAnimatorScript2,1.526,297.202,1.79,3,30
toolkit/components/url-classifier/LookupCache,1.558,1381.762,1.79,5,24
dom/media/gmp/GMPDecryptorProxy,1.599,46.21,1.79,5,4
mozilla/dom/SVGFEDistantLightElementBinding,1.309,0.0,0.477,0,0
media/webrtc/trunk/webrtc/common_audio/resampler/include/push_resampler,2.757,1153.287,1.79,9,2
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_format_video_generic,1.888,2603.455,1.79,5,8
nsprpub/pr/include/prmon,14.052,1620.731,1.79,30,3
nsIRDFXMLSource,1.309,0.0,0.477,0,0
media/webrtc/trunk/webrtc/base/safe_conversions,1.309,0.0,1.79,0,3
netwerk/sctp/src/netinet/sctp_pcb,5.205,100182.816,1.79,19,24
media/omx-plugin/include/gb/utils/String8,8.632,15136.36,1.79,54,3
gfx/2d/SourceSurfaceCG,4.018,37566.865,1.79,22,12
dom/telephony/ipc/TelephonyIPCSerializer,1.309,0.0,1.79,0,3
mfbt/tests/TestIntegerPrintfMacros,1.309,0.0,1.79,0,1
